Name,DataType,Description,DataTypeID,Retentive,Force2,DisplayFormat,ArrayDimension1,ArrayDimension2,Publish,MarkAsUsed,MaxLength,InitialValue,DataSource,DataSourceClsid,IOAddress,IOAddressOffset,IOAddressAlias,Input_VTL,Output_VTL,extra_properties
R28001[14],WORD,Fuel Oil SDT Day Tank Volume @ 14,,YES,,Decimal,0,0,False,NO,16,97,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[15],WORD,Fuel Oil SDT Day Tank Volume @ 15,,YES,,Decimal,0,0,False,NO,16,104,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[16],WORD,Fuel Oil SDT Day Tank Volume @ 16,,YES,,Decimal,0,0,False,NO,16,111,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[17],WORD,Fuel Oil SDT Day Tank Volume @ 17,,YES,,Decimal,0,0,False,NO,16,119,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[18],WORD,Fuel Oil SDT Day Tank Volume @ 18,,YES,,Decimal,0,0,False,NO,16,126,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[19],WORD,Fuel Oil SDT Day Tank Volume @ 19,,YES,,Decimal,0,0,False,NO,16,133,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[20],WORD,Fuel Oil SDT Day Tank Volume @ 20,,YES,,Decimal,0,0,False,NO,16,140,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[21],WORD,Fuel Oil SDT Day Tank Volume @ 21,,YES,,Decimal,0,0,False,NO,16,147,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[22],WORD,Fuel Oil SDT Day Tank Volume @ 22,,YES,,Decimal,0,0,False,NO,16,155,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[23],WORD,Fuel Oil SDT Day Tank Volume @ 23,,YES,,Decimal,0,0,False,NO,16,162,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[24],WORD,Fuel Oil SDT Day Tank Volume @ 24,,YES,,Decimal,0,0,False,NO,16,169,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[25],WORD,Fuel Oil SDT Day Tank Volume @ 25,,YES,,Decimal,0,0,False,NO,16,177,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[26],WORD,Fuel Oil SDT Day Tank Volume @ 26,,YES,,Decimal,0,0,False,NO,16,184,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[27],WORD,Fuel Oil SDT Day Tank Volume @ 27,,YES,,Decimal,0,0,False,NO,16,191,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[28],WORD,Fuel Oil SDT Day Tank Volume @ 28,,YES,,Decimal,0,0,False,NO,16,199,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[29],WORD,Fuel Oil SDT Day Tank Volume @ 29,,YES,,Decimal,0,0,False,NO,16,206,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[30],WORD,Fuel Oil SDT Day Tank Volume @ 30,,YES,,Decimal,0,0,False,NO,16,213,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[31],WORD,Fuel Oil SDT Day Tank Volume @ 31,,YES,,Decimal,0,0,False,NO,16,221,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[32],WORD,Fuel Oil SDT Day Tank Volume @ 32,,YES,,Decimal,0,0,False,NO,16,228,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[33],WORD,Fuel Oil SDT Day Tank Volume @ 33,,YES,,Decimal,0,0,False,NO,16,236,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[34],WORD,Fuel Oil SDT Day Tank Volume @ 34,,YES,,Decimal,0,0,False,NO,16,243,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[35],WORD,Fuel Oil SDT Day Tank Volume @ 35,,YES,,Decimal,0,0,False,NO,16,251,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[36],WORD,Fuel Oil SDT Day Tank Volume @ 36,,YES,,Decimal,0,0,False,NO,16,258,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[37],WORD,Fuel Oil SDT Day Tank Volume @ 37,,YES,,Decimal,0,0,False,NO,16,266,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[38],WORD,Fuel Oil SDT Day Tank Volume @ 38,,YES,,Decimal,0,0,False,NO,16,273,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[39],WORD,Fuel Oil SDT Day Tank Volume @ 39,,YES,,Decimal,0,0,False,NO,16,281,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[40],WORD,Fuel Oil SDT Day Tank Volume @ 40,,YES,,Decimal,0,0,False,NO,16,289,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[41],WORD,Fuel Oil SDT Day Tank Volume @ 41,,YES,,Decimal,0,0,False,NO,16,296,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[42],WORD,Fuel Oil SDT Day Tank Volume @ 42,,YES,,Decimal,0,0,False,NO,16,304,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[43],WORD,Fuel Oil SDT Day Tank Volume @ 43,,YES,,Decimal,0,0,False,NO,16,312,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[44],WORD,Fuel Oil SDT Day Tank Volume @ 44,,YES,,Decimal,0,0,False,NO,16,319,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[45],WORD,Fuel Oil SDT Day Tank Volume @ 45,,YES,,Decimal,0,0,False,NO,16,327,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[46],WORD,Fuel Oil SDT Day Tank Volume @ 46,,YES,,Decimal,0,0,False,NO,16,335,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[47],WORD,Fuel Oil SDT Day Tank Volume @ 47,,YES,,Decimal,0,0,False,NO,16,343,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[48],WORD,Fuel Oil SDT Day Tank Volume @ 48,,YES,,Decimal,0,0,False,NO,16,350,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[49],WORD,Fuel Oil SDT Day Tank Volume @ 49,,YES,,Decimal,0,0,False,NO,16,358,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[50],WORD,Fuel Oil SDT Day Tank Volume @ 50,,YES,,Decimal,0,0,False,NO,16,366,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[51],WORD,Fuel Oil SDT Day Tank Volume @ 51,,YES,,Decimal,0,0,False,NO,16,374,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[52],WORD,Fuel Oil SDT Day Tank Volume @ 52,,YES,,Decimal,0,0,False,NO,16,382,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[53],WORD,Fuel Oil SDT Day Tank Volume @ 53,,YES,,Decimal,0,0,False,NO,16,390,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[54],WORD,Fuel Oil SDT Day Tank Volume @ 54,,YES,,Decimal,0,0,False,NO,16,398,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[55],WORD,Fuel Oil SDT Day Tank Volume @ 55,,YES,,Decimal,0,0,False,NO,16,406,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[56],WORD,Fuel Oil SDT Day Tank Volume @ 56,,YES,,Decimal,0,0,False,NO,16,413,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[57],WORD,Fuel Oil SDT Day Tank Volume @ 57,,YES,,Decimal,0,0,False,NO,16,421,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[58],WORD,Fuel Oil SDT Day Tank Volume @ 58,,YES,,Decimal,0,0,False,NO,16,429,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[59],WORD,Fuel Oil SDT Day Tank Volume @ 59,,YES,,Decimal,0,0,False,NO,16,437,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[60],WORD,Fuel Oil SDT Day Tank Volume @ 60,,YES,,Decimal,0,0,False,NO,16,445,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[61],WORD,Fuel Oil SDT Day Tank Volume @ 61,,YES,,Decimal,0,0,False,NO,16,454,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[62],WORD,Fuel Oil SDT Day Tank Volume @ 62,,YES,,Decimal,0,0,False,NO,16,462,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[63],WORD,Fuel Oil SDT Day Tank Volume @ 63,,YES,,Decimal,0,0,False,NO,16,470,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[64],WORD,Fuel Oil SDT Day Tank Volume @ 64,,YES,,Decimal,0,0,False,NO,16,478,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[65],WORD,Fuel Oil SDT Day Tank Volume @ 65,,YES,,Decimal,0,0,False,NO,16,486,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[66],WORD,Fuel Oil SDT Day Tank Volume @ 66,,YES,,Decimal,0,0,False,NO,16,494,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[67],WORD,Fuel Oil SDT Day Tank Volume @ 67,,YES,,Decimal,0,0,False,NO,16,502,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[68],WORD,Fuel Oil SDT Day Tank Volume @ 68,,YES,,Decimal,0,0,False,NO,16,510,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[69],WORD,Fuel Oil SDT Day Tank Volume @ 69,,YES,,Decimal,0,0,False,NO,16,519,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[70],WORD,Fuel Oil SDT Day Tank Volume @ 70,,YES,,Decimal,0,0,False,NO,16,527,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[71],WORD,Fuel Oil SDT Day Tank Volume @ 71,,YES,,Decimal,0,0,False,NO,16,535,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[72],WORD,Fuel Oil SDT Day Tank Volume @ 72,,YES,,Decimal,0,0,False,NO,16,543,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[73],WORD,Fuel Oil SDT Day Tank Volume @ 73,,YES,,Decimal,0,0,False,NO,16,552,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[74],WORD,Fuel Oil SDT Day Tank Volume @ 74,,YES,,Decimal,0,0,False,NO,16,560,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[75],WORD,Fuel Oil SDT Day Tank Volume @ 75,,YES,,Decimal,0,0,False,NO,16,568,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[76],WORD,Fuel Oil SDT Day Tank Volume @ 76,,YES,,Decimal,0,0,False,NO,16,577,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[77],WORD,Fuel Oil SDT Day Tank Volume @ 77,,YES,,Decimal,0,0,False,NO,16,585,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[78],WORD,Fuel Oil SDT Day Tank Volume @ 78,,YES,,Decimal,0,0,False,NO,16,593,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[79],WORD,Fuel Oil SDT Day Tank Volume @ 79,,YES,,Decimal,0,0,False,NO,16,602,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[80],WORD,Fuel Oil SDT Day Tank Volume @ 80,,YES,,Decimal,0,0,False,NO,16,610,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[81],WORD,Fuel Oil SDT Day Tank Volume @ 81,,YES,,Decimal,0,0,False,NO,16,619,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[82],WORD,Fuel Oil SDT Day Tank Volume @ 82,,YES,,Decimal,0,0,False,NO,16,627,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[83],WORD,Fuel Oil SDT Day Tank Volume @ 83,,YES,,Decimal,0,0,False,NO,16,636,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[84],WORD,Fuel Oil SDT Day Tank Volume @ 84,,YES,,Decimal,0,0,False,NO,16,644,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[85],WORD,Fuel Oil SDT Day Tank Volume @ 85,,YES,,Decimal,0,0,False,NO,16,653,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[86],WORD,Fuel Oil SDT Day Tank Volume @ 86,,YES,,Decimal,0,0,False,NO,16,661,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[87],WORD,Fuel Oil SDT Day Tank Volume @ 87,,YES,,Decimal,0,0,False,NO,16,670,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[88],WORD,Fuel Oil SDT Day Tank Volume @ 88,,YES,,Decimal,0,0,False,NO,16,678,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[89],WORD,Fuel Oil SDT Day Tank Volume @ 89,,YES,,Decimal,0,0,False,NO,16,687,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[90],WORD,Fuel Oil SDT Day Tank Volume @ 90,,YES,,Decimal,0,0,False,NO,16,696,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[91],WORD,Fuel Oil SDT Day Tank Volume @ 91,,YES,,Decimal,0,0,False,NO,16,704,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[92],WORD,Fuel Oil SDT Day Tank Volume @ 92,,YES,,Decimal,0,0,False,NO,16,713,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[93],WORD,Fuel Oil SDT Day Tank Volume @ 93,,YES,,Decimal,0,0,False,NO,16,721,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[94],WORD,Fuel Oil SDT Day Tank Volume @ 94,,YES,,Decimal,0,0,False,NO,16,730,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[95],WORD,Fuel Oil SDT Day Tank Volume @ 95,,YES,,Decimal,0,0,False,NO,16,739,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[96],WORD,Fuel Oil SDT Day Tank Volume @ 96,,YES,,Decimal,0,0,False,NO,16,748,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[97],WORD,Fuel Oil SDT Day Tank Volume @ 97,,YES,,Decimal,0,0,False,NO,16,756,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[98],WORD,Fuel Oil SDT Day Tank Volume @ 98,,YES,,Decimal,0,0,False,NO,16,765,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[99],WORD,Fuel Oil SDT Day Tank Volume @ 99,,YES,,Decimal,0,0,False,NO,16,774,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[100],WORD,Fuel Oil SDT Day Tank Volume @ 100,,YES,,Decimal,0,0,False,NO,16,783,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[101],WORD,Fuel Oil SDT Day Tank Volume @ 101,,YES,,Decimal,0,0,False,NO,16,792,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[102],WORD,Fuel Oil SDT Day Tank Volume @ 102,,YES,,Decimal,0,0,False,NO,16,800,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[103],WORD,Fuel Oil SDT Day Tank Volume @ 103,,YES,,Decimal,0,0,False,NO,16,809,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[104],WORD,Fuel Oil SDT Day Tank Volume @ 104,,YES,,Decimal,0,0,False,NO,16,818,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[105],WORD,Fuel Oil SDT Day Tank Volume @ 105,,YES,,Decimal,0,0,False,NO,16,827,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[106],WORD,Fuel Oil SDT Day Tank Volume @ 106,,YES,,Decimal,0,0,False,NO,16,836,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[107],WORD,Fuel Oil SDT Day Tank Volume @ 107,,YES,,Decimal,0,0,False,NO,16,845,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[108],WORD,Fuel Oil SDT Day Tank Volume @ 108,,YES,,Decimal,0,0,False,NO,16,854,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[109],WORD,Fuel Oil SDT Day Tank Volume @ 109,,YES,,Decimal,0,0,False,NO,16,863,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[110],WORD,Fuel Oil SDT Day Tank Volume @ 110,,YES,,Decimal,0,0,False,NO,16,872,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[111],WORD,Fuel Oil SDT Day Tank Volume @ 111,,YES,,Decimal,0,0,False,NO,16,881,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[112],WORD,Fuel Oil SDT Day Tank Volume @ 112,,YES,,Decimal,0,0,False,NO,16,890,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[113],WORD,Fuel Oil SDT Day Tank Volume @ 113,,YES,,Decimal,0,0,False,NO,16,899,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[114],WORD,Fuel Oil SDT Day Tank Volume @ 114,,YES,,Decimal,0,0,False,NO,16,908,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[115],WORD,Fuel Oil SDT Day Tank Volume @ 115,,YES,,Decimal,0,0,False,NO,16,917,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[116],WORD,Fuel Oil SDT Day Tank Volume @ 116,,YES,,Decimal,0,0,False,NO,16,926,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[117],WORD,Fuel Oil SDT Day Tank Volume @ 117,,YES,,Decimal,0,0,False,NO,16,935,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[118],WORD,Fuel Oil SDT Day Tank Volume @ 118,,YES,,Decimal,0,0,False,NO,16,945,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[119],WORD,Fuel Oil SDT Day Tank Volume @ 119,,YES,,Decimal,0,0,False,NO,16,954,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[120],WORD,Fuel Oil SDT Day Tank Volume @ 120,,YES,,Decimal,0,0,False,NO,16,963,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[121],WORD,Fuel Oil SDT Day Tank Volume @ 121,,YES,,Decimal,0,0,False,NO,16,972,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[122],WORD,Fuel Oil SDT Day Tank Volume @ 122,,YES,,Decimal,0,0,False,NO,16,981,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[123],WORD,Fuel Oil SDT Day Tank Volume @ 123,,YES,,Decimal,0,0,False,NO,16,991,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[124],WORD,Fuel Oil SDT Day Tank Volume @ 124,,YES,,Decimal,0,0,False,NO,16,1000,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[125],WORD,Fuel Oil SDT Day Tank Volume @ 125,,YES,,Decimal,0,0,False,NO,16,1009,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[126],WORD,Fuel Oil SDT Day Tank Volume @ 126,,YES,,Decimal,0,0,False,NO,16,1018,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[127],WORD,Fuel Oil SDT Day Tank Volume @ 127,,YES,,Decimal,0,0,False,NO,16,1028,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[128],WORD,Fuel Oil SDT Day Tank Volume @ 128,,YES,,Decimal,0,0,False,NO,16,1037,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[129],WORD,Fuel Oil SDT Day Tank Volume @ 129,,YES,,Decimal,0,0,False,NO,16,1047,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
R28001[130],WORD,Fuel Oil SDT Day Tank Volume @ 130,,YES,,Decimal,0,0,False,NO,16,1056,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
