Name,DataType,Description,DataTypeID,Retentive,Force2,DisplayFormat,ArrayDimension1,ArrayDimension2,Publish,MarkAsUsed,MaxLength,InitialValue,DataSource,DataSourceClsid,IOAddress,IOAddressOffset,IOAddressAlias,Input_VTL,Output_VTL,extra_properties
ME_1P_TANK_WORK_REG_1,INT,Methanol #1-P Register # 1,,YES,,Decimal,0,0,False,NO,16,2,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_1P_TANK_WORK_REG_2,INT,Methanol #1-P Register # 2,,YES,,Decimal,0,0,False,NO,16,4,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_1P_TANK_WORK_REG_3,INT,Methanol #1-P Register # 3,,YES,,Decimal,0,0,False,NO,16,2,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_1S_TANK_WORK_REG_0,INT,Methanol #1-S Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_1S_TANK_WORK_REG_1,INT,Methanol #1-S Register # 1,,YES,,Decimal,0,0,False,NO,16,11,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_1S_TANK_WORK_REG_2,INT,Methanol #1-S Register # 2,,YES,,Decimal,0,0,False,NO,16,22,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_1S_TANK_WORK_REG_3,INT,Methanol #1-S Register # 3,,YES,,Decimal,0,0,False,NO,16,11,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_7C_WORK_REG_0,INT,Ballast #7-C Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_7C_WORK_REG_1,INT,Ballast #7-C Register # 1,,YES,,Decimal,0,0,False,NO,16,265,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_7C_WORK_REG_2,INT,Ballast #7-C Register # 2,,YES,,Decimal,0,0,False,NO,16,529,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_7C_WORK_REG_3,INT,Ballast #7-C Register # 3,,YES,,Decimal,0,0,False,NO,16,262,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_6P_WORK_REG_0,INT,Fuel Oil #6-P Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_6P_WORK_REG_1,INT,Fuel Oil #6-P Register # 1,,YES,,Decimal,0,0,False,NO,16,75,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_6P_WORK_REG_2,INT,Fuel Oil #6-P Register # 2,,YES,,Decimal,0,0,False,NO,16,224,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_6P_WORK_REG_3,INT,Fuel Oil #6-P Register # 3,,YES,,Decimal,0,0,False,NO,16,74,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_6S_WORK_REG_0,INT,Fuel Oil #6-S Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_6S_WORK_REG_1,INT,Fuel Oil #6-S Register # 1,,YES,,Decimal,0,0,False,NO,16,123,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_6S_WORK_REG_2,INT,Fuel Oil #6-S Register # 2,,YES,,Decimal,0,0,False,NO,16,491,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_6S_WORK_REG_3,INT,Fuel Oil #6-S Register # 3,,YES,,Decimal,0,0,False,NO,16,122,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_7P_TANK_WORK_REG_0,INT,Fuel Oil #7-P Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_7P_TANK_WORK_REG_1,INT,Fuel Oil #7-P Register # 1,,YES,,Decimal,0,0,False,NO,16,663,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_7P_TANK_WORK_REG_2,INT,Fuel Oil #7-P Register # 2,,YES,,Decimal,0,0,False,NO,16,1989,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_7P_TANK_WORK_REG_3,INT,Fuel Oil #7-P Register # 3,,YES,,Decimal,0,0,False,NO,16,663,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_7S_TANK_WORK_REG_0,INT,Fuel Oil #7-S Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_7S_TANK_WORK_REG_1,INT,Fuel Oil #7-S Register # 1,,YES,,Decimal,0,0,False,NO,16,724,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_7S_TANK_WORK_REG_2,INT,Fuel Oil #7-S Register # 2,,YES,,Decimal,0,0,False,NO,16,2172,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_7S_TANK_WORK_REG_3,INT,Fuel Oil #7-S Register # 3,,YES,,Decimal,0,0,False,NO,16,724,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_DAYP_TANK_WORK_REG_0,INT,Fuel Oil Day-P Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_DAYP_TANK_WORK_REG_1,INT,Fuel Oil Day-P Register # 1,,YES,,Decimal,0,0,False,NO,16,2841,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_DAYP_TANK_WORK_REG_2,INT,Fuel Oil Day-P Register # 2,,YES,,Decimal,0,0,False,NO,16,8524,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_DAYP_TANK_WORK_REG_3,INT,Fuel Oil Day-P Register # 3,,YES,,Decimal,0,0,False,NO,16,2841,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_DAYS_TANK_WORK_REG_0,INT,Fuel Oil Day-S Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_DAYS_TANK_WORK_REG_1,INT,Fuel Oil Day-S Register # 1,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_DAYS_TANK_WORK_REG_2,INT,Fuel Oil Day-S Register # 2,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_DAYS_TANK_WORK_REG_3,INT,Fuel Oil Day-S Register # 3,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_1P_TANK_WORK_REG_0,INT,Liquid Mud #1-P Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_1P_TANK_WORK_REG_1,INT,Liquid Mud #1-P Register # 1,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_1P_TANK_WORK_REG_2,INT,Liquid Mud #1-P Register # 2,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_1P_TANK_WORK_REG_3,INT,Liquid Mud #1-P Register # 3,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_1S_TANK_WORK_REG_0,INT,Liquid Mud #1-S Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_1S_TANK_WORK_REG_1,INT,Liquid Mud #1-S Register # 1,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_1S_TANK_WORK_REG_2,INT,Liquid Mud #1-S Register # 2,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_1S_TANK_WORK_REG_3,INT,Liquid Mud #1-S Register # 3,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_2P_TANK_WORK_REG_0,INT,Liquid Mud #2-P Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_2P_TANK_WORK_REG_1,INT,Liquid Mud #2-P Register # 1,,YES,,Decimal,0,0,False,NO,16,183,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_2P_TANK_WORK_REG_2,INT,Liquid Mud #2-P Register # 2,,YES,,Decimal,0,0,False,NO,16,549,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_2P_TANK_WORK_REG_3,INT,Liquid Mud #2-P Register # 3,,YES,,Decimal,0,0,False,NO,16,182,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_2S_TANK_WORK_REG_0,INT,Liquid Mud #2-S Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_2S_TANK_WORK_REG_1,INT,Liquid Mud #2-S Register # 1,,YES,,Decimal,0,0,False,NO,16,190,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_2S_TANK_WORK_REG_2,INT,Liquid Mud #2-S Register # 2,,YES,,Decimal,0,0,False,NO,16,570,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_2S_TANK_WORK_REG_3,INT,Liquid Mud #2-S Register # 3,,YES,,Decimal,0,0,False,NO,16,190,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_3P_TANK_WORK_REG_0,INT,Liquid Mud #3-P Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_3P_TANK_WORK_REG_1,INT,Liquid Mud #3-P Register # 1,,YES,,Decimal,0,0,False,NO,16,245,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_3P_TANK_WORK_REG_2,INT,Liquid Mud #3-P Register # 2,,YES,,Decimal,0,0,False,NO,16,734,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_3P_TANK_WORK_REG_3,INT,Liquid Mud #3-P Register # 3,,YES,,Decimal,0,0,False,NO,16,244,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_3S_TANK_WORK_REG_0,INT,Liquid Mud #3-S Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_3S_TANK_WORK_REG_1,INT,Liquid Mud #3-S Register # 1,,YES,,Decimal,0,0,False,NO,16,145,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_3S_TANK_WORK_REG_2,INT,Liquid Mud #3-S Register # 2,,YES,,Decimal,0,0,False,NO,16,436,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_3S_TANK_WORK_REG_3,INT,Liquid Mud #3-S Register # 3,,YES,,Decimal,0,0,False,NO,16,145,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_4P_TANK_WORK_REG_0,INT,Liquid Mud #4-P Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_4P_TANK_WORK_REG_1,INT,Liquid Mud #4-P Register # 1,,YES,,Decimal,0,0,False,NO,16,3,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_4P_TANK_WORK_REG_2,INT,Liquid Mud #4-P Register # 2,,YES,,Decimal,0,0,False,NO,16,9,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_4P_TANK_WORK_REG_3,INT,Liquid Mud #4-P Register # 3,,YES,,Decimal,0,0,False,NO,16,3,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_4S_TANK_WORK_REG_0,INT,Liquid Mud #4-S Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_4S_TANK_WORK_REG_1,INT,Liquid Mud #4-S Register # 1,,YES,,Decimal,0,0,False,NO,16,1,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_4S_TANK_WORK_REG_2,INT,Liquid Mud #4-S Register # 2,,YES,,Decimal,0,0,False,NO,16,3,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
LM_4S_TANK_WORK_REG_3,INT,Liquid Mud #4-S Register # 3,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
PW_P_TANK_WORK_REG_0,INT,Potable Water-P Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
PW_P_TANK_WORK_REG_1,INT,Potable Water-P Register # 1,,YES,,Decimal,0,0,False,NO,16,1341,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
PW_P_TANK_WORK_REG_2,INT,Potable Water-P Register # 2,,YES,,Decimal,0,0,False,NO,16,4023,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
PW_P_TANK_WORK_REG_3,INT,Potable Water-P Register # 3,,YES,,Decimal,0,0,False,NO,16,1348,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
PW_S_TANK_WORK_REG_0,INT,Potable Water-S Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
PW_S_TANK_WORK_REG_1,INT,Potable Water-S Register # 1,,YES,,Decimal,0,0,False,NO,16,1281,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
PW_S_TANK_WORK_REG_2,INT,Potable Water-S Register # 2,,YES,,Decimal,0,0,False,NO,16,3844,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
PW_S_TANK_WORK_REG_3,INT,Potable Water-S Register # 3,,YES,,Decimal,0,0,False,NO,16,1281,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
SEW_TANK_WORK_REG_0,INT,Sewage Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
SEW_TANK_WORK_REG_1,INT,Sewage Register # 1,,YES,,Decimal,0,0,False,NO,16,1067,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
SEW_TANK_WORK_REG_2,INT,Sewage Register # 2,,YES,,Decimal,0,0,False,NO,16,3202,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
SEW_TANK_WORK_REG_3,INT,Sewage Register # 3,,YES,,Decimal,0,0,False,NO,16,1067,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_1S_TANK_WORK_REG_0,INT,Ballast #1-S Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_1S_TANK_WORK_REG_1,INT,Ballast #1-S Register # 1,,YES,,Decimal,0,0,False,NO,16,1764,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
